traffic matrix input file: ./output_pipeline/mpi_ring_host64_chunks1_size16777216/mpi_ring_host64_chunks1_size16777216.cm
topology type DragonFlyPlusTopology
no_of_nodes 64
Hop latency set to 1
Switch latency set to 0.05
queue_type 8
PFC thresholds high 15 low 12
queue size threshold 64
Start connectios with a random delay of upto 200000us
endtime(us) 800000
logging traffic
logtime 1 ms
Parsed args
Logging to logout.dat
RoceSinkLoggerSampling(p=0.001 init 
Dragonfly+ with large topology type
Link latencies: 1 and switch latencies: 0.05
Trigger 1699 fired, 1 targets
Activate called Roce_52_53
startflow Roce_52_53 at 140.433
Flow Roce_42_43 5218 finished at 140.433 total bytes 16779672
Trigger 1141 fired, 1 targets
Activate called Roce_43_44
startflow Roce_43_44 at 140.433
Flow Roce_19_20 13153 finished at 140.528 total bytes 16779672
Trigger 3744 fired, 1 targets
Activate called Roce_20_21
startflow Roce_20_21 at 140.528
Flow Roce_1_2 9751 finished at 140.528 total bytes 16779672
Trigger 2628 fired, 1 targets
Activate called Roce_2_3
startflow Roce_2_3 at 140.528
Flow Roce_10_11 11452 finished at 140.528 total bytes 16779672
Trigger 3186 fired, 1 targets
Activate called Roce_11_12
startflow Roce_11_12 at 140.528
Flow Roce_11_12 11827 finished at 140.622 total bytes 16779672
Trigger 3309 fired, 1 targets
Activate called Roce_12_13
startflow Roce_12_13 at 140.622
Flow Roce_63_0 9559 finished at 140.622 total bytes 16779672
Trigger 2565 fired, 1 targets
Activate called Roce_0_1
startflow Roce_0_1 at 140.622
Flow Roce_20_21 13528 finished at 140.622 total bytes 16779672
Trigger 3867 fired, 1 targets
Activate called Roce_21_22
startflow Roce_21_22 at 140.622
Flow Roce_2_3 10126 finished at 140.622 total bytes 16779672
Trigger 2751 fired, 1 targets
Activate called Roce_3_4
startflow Roce_3_4 at 140.622
Flow Roce_8_9 11260 finished at 140.622 total bytes 16779672
Trigger 3123 fired, 1 targets
Activate called Roce_9_10
startflow Roce_9_10 at 140.622
Flow Roce_17_18 12961 finished at 140.622 total bytes 16779672
Trigger 3681 fired, 1 targets
Activate called Roce_18_19
startflow Roce_18_19 at 140.622
Flow Roce_28_29 2572 finished at 142.533 total bytes 16779672
Trigger 273 fired, 1 targets
Activate called Roce_29_30
startflow Roce_29_30 at 142.533
Flow Roce_55_56 7675 finished at 142.533 total bytes 16779672
Trigger 1947 fired, 1 targets
Activate called Roce_56_57
startflow Roce_56_57 at 142.533
Flow Roce_46_47 5974 finished at 142.533 total bytes 16779672
Trigger 1389 fired, 1 targets
Activate called Roce_47_48
startflow Roce_47_48 at 142.533
Flow Roce_37_38 4273 finished at 142.533 total bytes 16779672
Trigger 831 fired, 1 targets
Activate called Roce_38_39
startflow Roce_38_39 at 142.533
Flow Roce_31_32 3139 finished at 142.533 total bytes 16779672
Trigger 459 fired, 1 targets
Activate called Roce_32_33
startflow Roce_32_33 at 142.533
Flow Roce_58_59 8242 finished at 142.533 total bytes 16779672
Trigger 2133 fired, 1 targets
Activate called Roce_59_60
startflow Roce_59_60 at 142.533
Flow Roce_49_50 6541 finished at 142.533 total bytes 16779672
Trigger 1575 fired, 1 targets
Activate called Roce_50_51
startflow Roce_50_51 at 142.533
Flow Roce_40_41 4840 finished at 142.533 total bytes 16779672
Trigger 1017 fired, 1 targets
Activate called Roce_41_42
startflow Roce_41_42 at 142.533
Flow Roce_30_31 2950 finished at 142.533 total bytes 16779672
Trigger 397 fired, 1 targets
Activate called Roce_31_32
startflow Roce_31_32 at 142.533
Flow Roce_57_58 8053 finished at 142.533 total bytes 16779672
Trigger 2071 fired, 1 targets
Activate called Roce_58_59
startflow Roce_58_59 at 142.533
Flow Roce_48_49 6352 finished at 142.533 total bytes 16779672
Trigger 1513 fired, 1 targets
Activate called Roce_49_50
startflow Roce_49_50 at 142.533
Flow Roce_39_40 4651 finished at 142.533 total bytes 16779672
Trigger 955 fired, 1 targets
Activate called Roce_40_41
startflow Roce_40_41 at 142.533
Flow Roce_27_28 2383 finished at 142.533 total bytes 16779672
Trigger 211 fired, 1 targets
Activate called Roce_28_29
startflow Roce_28_29 at 142.533
Flow Roce_36_37 4084 finished at 142.533 total bytes 16779672
Trigger 769 fired, 1 targets
Activate called Roce_37_38
startflow Roce_37_38 at 142.533
Flow Roce_54_55 7486 finished at 142.533 total bytes 16779672
Trigger 1885 fired, 1 targets
Activate called Roce_55_56
startflow Roce_55_56 at 142.533
Flow Roce_45_46 5785 finished at 142.533 total bytes 16779672
Trigger 1327 fired, 1 targets
Activate called Roce_46_47
startflow Roce_46_47 at 142.533
Flow Roce_5_6 10507 finished at 142.628 total bytes 16779672
Trigger 2876 fired, 1 targets
Activate called Roce_6_7
startflow Roce_6_7 at 142.628
Flow Roce_14_15 12208 finished at 142.628 total bytes 16779672
Trigger 3434 fired, 1 targets
Activate called Roce_15_16
startflow Roce_15_16 at 142.628
Flow Roce_6_7 10696 finished at 142.628 total bytes 16779672
Trigger 2938 fired, 1 targets
Activate called Roce_7_8
startflow Roce_7_8 at 142.628
Flow Roce_15_16 12397 finished at 142.628 total bytes 16779672
Trigger 3496 fired, 1 targets
Activate called Roce_16_17
startflow Roce_16_17 at 142.628
Flow Roce_25_26 1819 finished at 144.538 total bytes 16779672
Trigger 26 fired, 1 targets
Activate called Roce_26_27
startflow Roce_26_27 at 144.538
Flow Roce_34_35 3520 finished at 144.538 total bytes 16779672
Trigger 584 fired, 1 targets
Activate called Roce_35_36
startflow Roce_35_36 at 144.538
Flow Roce_61_62 8623 finished at 144.538 total bytes 16779672
Trigger 2258 fired, 1 targets
Activate called Roce_62_63
startflow Roce_62_63 at 144.538
Flow Roce_52_53 6922 finished at 144.538 total bytes 16779672
Trigger 1700 fired, 1 targets
Activate called Roce_53_54
startflow Roce_53_54 at 144.538
Flow Roce_43_44 5221 finished at 144.538 total bytes 16779672
Trigger 1142 fired, 1 targets
Activate called Roce_44_45
startflow Roce_44_45 at 144.538
Flow Roce_0_1 9562 finished at 144.728 total bytes 16779672
Trigger 2566 fired, 1 targets
Activate called Roce_1_2
startflow Roce_1_2 at 144.728
Flow Roce_9_10 11263 finished at 144.728 total bytes 16779672
Trigger 3124 fired, 1 targets
Activate called Roce_10_11
startflow Roce_10_11 at 144.728
Flow Roce_18_19 12964 finished at 144.728 total bytes 16779672
Trigger 3682 fired, 1 targets
Activate called Roce_19_20
startflow Roce_19_20 at 144.728
Flow Roce_63_0 9373 finished at 144.728 total bytes 16779672
Trigger 2504 fired, 1 targets
Activate called Roce_0_1
startflow Roce_0_1 at 144.728
Flow Roce_2_3 9940 finished at 144.728 total bytes 16779672
Trigger 2690 fired, 1 targets
Activate called Roce_3_4
startflow Roce_3_4 at 144.728
Flow Roce_11_12 11641 finished at 144.728 total bytes 16779672
Trigger 3248 fired, 1 targets
Activate called Roce_12_13
startflow Roce_12_13 at 144.728
Flow Roce_20_21 13342 finished at 144.728 total bytes 16779672
Trigger 3806 fired, 1 targets
Activate called Roce_21_22
startflow Roce_21_22 at 144.728
Flow Roce_21_22 13531 finished at 144.728 total bytes 16779672
Trigger 3868 fired, 1 targets
Activate called Roce_22_23
startflow Roce_22_23 at 144.728
Flow Roce_3_4 10129 finished at 144.728 total bytes 16779672
Trigger 2752 fired, 1 targets
Activate called Roce_4_5
startflow Roce_4_5 at 144.728
Flow Roce_12_13 11830 finished at 144.728 total bytes 16779672
Trigger 3310 fired, 1 targets
Activate called Roce_13_14
startflow Roce_13_14 at 144.728
Flow Roce_8_9 11074 finished at 144.728 total bytes 16779672
Trigger 3062 fired, 1 targets
Activate called Roce_9_10
startflow Roce_9_10 at 144.728
Flow Roce_17_18 12775 finished at 144.728 total bytes 16779672
Trigger 3620 fired, 1 targets
Activate called Roce_18_19
startflow Roce_18_19 at 144.728
Flow Roce_28_29 2386 finished at 146.638 total bytes 16779672
Trigger 212 fired, 1 targets
Activate called Roce_29_30
startflow Roce_29_30 at 146.638
Flow Roce_55_56 7489 finished at 146.638 total bytes 16779672
Trigger 1886 fired, 1 targets
Activate called Roce_56_57
startflow Roce_56_57 at 146.638
Flow Roce_46_47 5788 finished at 146.638 total bytes 16779672
Trigger 1328 fired, 1 targets
Activate called Roce_47_48
startflow Roce_47_48 at 146.638
Flow Roce_37_38 4087 finished at 146.638 total bytes 16779672
Trigger 770 fired, 1 targets
Activate called Roce_38_39
startflow Roce_38_39 at 146.638
Flow Roce_31_32 2953 finished at 146.638 total bytes 16779672
Trigger 398 fired, 1 targets
Activate called Roce_32_33
startflow Roce_32_33 at 146.638
Flow Roce_58_59 8056 finished at 146.638 total bytes 16779672
Trigger 2072 fired, 1 targets
Activate called Roce_59_60
startflow Roce_59_60 at 146.638
Flow Roce_49_50 6355 finished at 146.638 total bytes 16779672
Trigger 1514 fired, 1 targets
Activate called Roce_50_51
startflow Roce_50_51 at 146.638
Flow Roce_40_41 4654 finished at 146.638 total bytes 16779672
Trigger 956 fired, 1 targets
Activate called Roce_41_42
startflow Roce_41_42 at 146.638
Flow Roce_7_8 10699 finished at 146.733 total bytes 16779672
Trigger 2939 fired, 1 targets
Activate called Roce_8_9
startflow Roce_8_9 at 146.733
Flow Roce_16_17 12400 finished at 146.733 total bytes 16779672
Trigger 3497 fired, 1 targets
Activate called Roce_17_18
startflow Roce_17_18 at 146.733
Flow Roce_26_27 2194 finished at 146.733 total bytes 16779672
Trigger 149 fired, 1 targets
Activate called Roce_27_28
startflow Roce_27_28 at 146.733
Flow Roce_38_39 4462 finished at 146.733 total bytes 16779672
Trigger 893 fired, 1 targets
Activate called Roce_39_40
startflow Roce_39_40 at 146.733
Flow Roce_56_57 7864 finished at 146.733 total bytes 16779672
Trigger 2009 fired, 1 targets
Activate called Roce_57_58
startflow Roce_57_58 at 146.733
Flow Roce_47_48 6163 finished at 146.733 total bytes 16779672
Trigger 1451 fired, 1 targets
Activate called Roce_48_49
startflow Roce_48_49 at 146.733
Flow Roce_29_30 2761 finished at 146.733 total bytes 16779672
Trigger 335 fired, 1 targets
Activate called Roce_30_31
startflow Roce_30_31 at 146.733
Flow Roce_62_63 8998 finished at 146.733 total bytes 16779672
Trigger 2381 fired, 1 targets
Activate called Roce_63_0
startflow Roce_63_0 at 146.733
Flow Roce_53_54 7297 finished at 146.733 total bytes 16779672
Trigger 1823 fired, 1 targets
Activate called Roce_54_55
startflow Roce_54_55 at 146.733
Flow Roce_44_45 5596 finished at 146.733 total bytes 16779672
Trigger 1265 fired, 1 targets
Activate called Roce_45_46
startflow Roce_45_46 at 146.733
Flow Roce_35_36 3895 finished at 146.733 total bytes 16779672
Trigger 707 fired, 1 targets
Activate called Roce_36_37
startflow Roce_36_37 at 146.733
Flow Roce_32_33 3328 finished at 146.733 total bytes 16779672
Trigger 521 fired, 1 targets
Activate called Roce_33_34
startflow Roce_33_34 at 146.733
Flow Roce_59_60 8431 finished at 146.733 total bytes 16779672
Trigger 2195 fired, 1 targets
Activate called Roce_60_61
startflow Roce_60_61 at 146.733
Flow Roce_50_51 6730 finished at 146.733 total bytes 16779672
Trigger 1637 fired, 1 targets
Activate called Roce_51_52
startflow Roce_51_52 at 146.733
Flow Roce_41_42 5029 finished at 146.733 total bytes 16779672
Trigger 1079 fired, 1 targets
Activate called Roce_42_43
startflow Roce_42_43 at 146.733
Flow Roce_23_24 13723 finished at 146.733 total bytes 16779672
Trigger 3931 fired, 1 targets
Activate called Roce_24_25
startflow Roce_24_25 at 146.733
Flow Roce_5_6 10321 finished at 146.733 total bytes 16779672
Trigger 2815 fired, 1 targets
Activate called Roce_6_7
startflow Roce_6_7 at 146.733
Flow Roce_14_15 12022 finished at 146.733 total bytes 16779672
Trigger 3373 fired, 1 targets
Activate called Roce_15_16
startflow Roce_15_16 at 146.733
Flow Roce_6_7 10510 finished at 146.733 total bytes 16779672
Trigger 2877 fired, 1 targets
Activate called Roce_7_8
startflow Roce_7_8 at 146.733
Flow Roce_15_16 12211 finished at 146.733 total bytes 16779672
Trigger 3435 fired, 1 targets
Activate called Roce_16_17
startflow Roce_16_17 at 146.733
Flow Roce_1_2 9565 finished at 148.833 total bytes 16779672
Trigger 2567 fired, 1 targets
Activate called Roce_2_3
startflow Roce_2_3 at 148.833
Flow Roce_10_11 11266 finished at 148.833 total bytes 16779672
Trigger 3125 fired, 1 targets
Activate called Roce_11_12
startflow Roce_11_12 at 148.833
Flow Roce_19_20 12967 finished at 148.833 total bytes 16779672
Trigger 3683 fired, 1 targets
Activate called Roce_20_21
startflow Roce_20_21 at 148.833
Flow Roce_22_23 13534 finished at 148.833 total bytes 16779672
Trigger 3869 fired, 1 targets
Activate called Roce_23_24
startflow Roce_23_24 at 148.833
Flow Roce_4_5 10132 finished at 148.833 total bytes 16779672
Trigger 2753 fired, 1 targets
Activate called Roce_5_6
startflow Roce_5_6 at 148.833
Flow Roce_13_14 11833 finished at 148.833 total bytes 16779672
Trigger 3311 fired, 1 targets
Activate called Roce_14_15
startflow Roce_14_15 at 148.833
Flow Roce_63_0 9187 finished at 148.833 total bytes 16779672
Trigger 2443 fired, 1 targets
Activate called Roce_0_1
startflow Roce_0_1 at 148.833
Flow Roce_2_3 9754 finished at 148.833 total bytes 16779672
Trigger 2629 fired, 1 targets
Activate called Roce_3_4
startflow Roce_3_4 at 148.833
Flow Roce_11_12 11455 finished at 148.833 total bytes 16779672
Trigger 3187 fired, 1 targets
Activate called Roce_12_13
startflow Roce_12_13 at 148.833
Flow Roce_20_21 13156 finished at 148.833 total bytes 16779672
Trigger 3745 fired, 1 targets
Activate called Roce_21_22
startflow Roce_21_22 at 148.833
Flow Roce_8_9 10888 finished at 148.833 total bytes 16779672
Trigger 3001 fired, 1 targets
Activate called Roce_9_10
startflow Roce_9_10 at 148.833
Flow Roce_17_18 12589 finished at 148.833 total bytes 16779672
Trigger 3559 fired, 1 targets
Activate called Roce_18_19
startflow Roce_18_19 at 148.833
Flow Roce_21_22 13345 finished at 148.833 total bytes 16779672
Trigger 3807 fired, 1 targets
Activate called Roce_22_23
startflow Roce_22_23 at 148.833
Flow Roce_3_4 9943 finished at 148.833 total bytes 16779672
Trigger 2691 fired, 1 targets
Activate called Roce_4_5
startflow Roce_4_5 at 148.833
Flow Roce_12_13 11644 finished at 148.833 total bytes 16779672
Trigger 3249 fired, 1 targets
Activate called Roce_13_14
startflow Roce_13_14 at 148.833
Flow Roce_0_1 9376 finished at 148.833 total bytes 16779672
Trigger 2505 fired, 1 targets
Activate called Roce_1_2
startflow Roce_1_2 at 148.833
Flow Roce_9_10 11077 finished at 148.833 total bytes 16779672
Trigger 3063 fired, 1 targets
Activate called Roce_10_11
startflow Roce_10_11 at 148.833
Flow Roce_18_19 12778 finished at 148.833 total bytes 16779672
Trigger 3621 fired, 1 targets
Activate called Roce_19_20
startflow Roce_19_20 at 148.833
Flow Roce_27_28 2197 finished at 150.838 total bytes 16779672
Trigger 150 fired, 1 targets
Activate called Roce_28_29
startflow Roce_28_29 at 150.838
Flow Roce_54_55 7300 finished at 150.838 total bytes 16779672
Trigger 1824 fired, 1 targets
Activate called Roce_55_56
startflow Roce_55_56 at 150.838
Flow Roce_45_46 5599 finished at 150.838 total bytes 16779672
Trigger 1266 fired, 1 targets
Activate called Roce_46_47
startflow Roce_46_47 at 150.838
Flow Roce_36_37 3898 finished at 150.838 total bytes 16779672
Trigger 708 fired, 1 targets
Activate called Roce_37_38
startflow Roce_37_38 at 150.838
Flow Roce_24_25 13726 finished at 150.838 total bytes 16779672
Trigger 3932 fired, 1 targets
Activate called Roce_25_26
startflow Roce_25_26 at 150.838
Flow Roce_29_30 2575 finished at 150.838 total bytes 16779672
Trigger 274 fired, 1 targets
Activate called Roce_30_31
startflow Roce_30_31 at 150.838
Flow Roce_56_57 7678 finished at 150.838 total bytes 16779672
Trigger 1948 fired, 1 targets
Activate called Roce_57_58
startflow Roce_57_58 at 150.838
Flow Roce_47_48 5977 finished at 150.838 total bytes 16779672
Trigger 1390 fired, 1 targets
Activate called Roce_48_49
startflow Roce_48_49 at 150.838
Flow Roce_38_39 4276 finished at 150.838 total bytes 16779672
Trigger 832 fired, 1 targets
Activate called Roce_39_40
startflow Roce_39_40 at 150.838
Flow Roce_26_27 2008 finished at 150.838 total bytes 16779672
Trigger 88 fired, 1 targets
Activate called Roce_27_28
startflow Roce_27_28 at 150.838
Flow Roce_32_33 3142 finished at 150.838 total bytes 16779672
Trigger 460 fired, 1 targets
Activate called Roce_33_34
startflow Roce_33_34 at 150.838
Flow Roce_59_60 8245 finished at 150.838 total bytes 16779672
Trigger 2134 fired, 1 targets
Activate called Roce_60_61
startflow Roce_60_61 at 150.838
Flow Roce_50_51 6544 finished at 150.838 total bytes 16779672
Trigger 1576 fired, 1 targets
Activate called Roce_51_52
startflow Roce_51_52 at 150.838
Flow Roce_41_42 4843 finished at 150.838 total bytes 16779672
Trigger 1018 fired, 1 targets
Activate called Roce_42_43
startflow Roce_42_43 at 150.838
Flow Roce_62_63 8812 finished at 150.838 total bytes 16779672
Trigger 2320 fired, 1 targets
Activate called Roce_63_0
startflow Roce_63_0 at 150.838
Flow Roce_53_54 7111 finished at 150.838 total bytes 16779672
Trigger 1762 fired, 1 targets
Activate called Roce_54_55
startflow Roce_54_55 at 150.838
Flow Roce_44_45 5410 finished at 150.838 total bytes 16779672
Trigger 1204 fired, 1 targets
Activate called Roce_45_46
startflow Roce_45_46 at 150.838
Flow Roce_35_36 3709 finished at 150.838 total bytes 16779672
Trigger 646 fired, 1 targets
Activate called Roce_36_37
startflow Roce_36_37 at 150.838
Flow Roce_30_31 2764 finished at 150.838 total bytes 16779672
Trigger 336 fired, 1 targets
Activate called Roce_31_32
startflow Roce_31_32 at 150.838
Flow Roce_57_58 7867 finished at 150.838 total bytes 16779672
Trigger 2010 fired, 1 targets
Activate called Roce_58_59
startflow Roce_58_59 at 150.838
Flow Roce_48_49 6166 finished at 150.838 total bytes 16779672
Trigger 1452 fired, 1 targets
Activate called Roce_49_50
startflow Roce_49_50 at 150.838
Flow Roce_39_40 4465 finished at 150.838 total bytes 16779672
Trigger 894 fired, 1 targets
Activate called Roce_40_41
startflow Roce_40_41 at 150.838
Flow Roce_60_61 8434 finished at 150.838 total bytes 16779672
Trigger 2196 fired, 1 targets
Activate called Roce_61_62
startflow Roce_61_62 at 150.838
Flow Roce_51_52 6733 finished at 150.838 total bytes 16779672
Trigger 1638 fired, 1 targets
Activate called Roce_52_53
startflow Roce_52_53 at 150.838
Flow Roce_42_43 5032 finished at 150.838 total bytes 16779672
Trigger 1080 fired, 1 targets
Activate called Roce_43_44
startflow Roce_43_44 at 150.838
Flow Roce_33_34 3331 finished at 150.838 total bytes 16779672
Trigger 522 fired, 1 targets
Activate called Roce_34_35
startflow Roce_34_35 at 150.838
Flow Roce_7_8 10513 finished at 150.838 total bytes 16779672
Trigger 2878 fired, 1 targets
Activate called Roce_8_9
startflow Roce_8_9 at 150.838
Flow Roce_16_17 12214 finished at 150.838 total bytes 16779672
